id,origen,destino,razon_viaje,transporte_utilizado,num_transbordos,tiempo_llegada,hora_inicio,hora_llegada,frecuencia_viaje,razon_transporte,costo_viaje,nivel_confort,satisfaccion_transporte,considera_otro_transporte,edad,genero,ocupacion,ingreso_mensual,vehiculos_hogar,factores_importantes,cambios_viaje,mejoras_transporte,acompanamiento,gasto_mensual_transporte,seguridad_trayecto
2024-09-26 11:59:26.676,riveroll,uabc_sauzal,Estudio,Autobús,2,20 minutos,09:15:00,09:35:00,Diariamente,Es la única opción,14 pesos por ambos viajes.,2,1,"Transporte privado (Didi, Uber, Indriver etc. )",25,Femenino,Estudiante,14 mil - 16 mil,0,"Tiempo, Seguridad","Se ha optado por ir mejor en servicios como uber o didi ya que a la hora que ingreso (8 am) el transporte público esta demasiado lleno. Y a la salida de mi jornada escolar, siempre esta llena la parada UABC, CICESE y UNAM, por lo cual es muy dificíl tomar el micro e ir de forma cómoda y segura, por lo cual algunas veces se opta por pedir un servicio para ir a casa ya que el servicio de transporte es deficiente.","Que pasen mucho más seguido los micros, además de que no vayan tan llenos ya que me ha tocado ver gente que va en la puerta del micro de lo lleno que esta y ha causado accidentes, me toco ver como se cayo una señora y se raspo la cabeza al punto de sangrar. 
Además, bajarle al precio de los micros, pasaje completo son 26 pesos si haces viajes de ida y vuelta una vez, lo cual se me hace bastante caro, deberían de bajar los precios a algo más accesible para el público en general, me parece un abuso lo que tiene que pagar la gente diariamente para transportarse. Pagar unos 9-10 pesos es un precio mucho más razonable.",Acompañada de mi pareja,360,2
2024-09-26 12:00:02.043,colonia azteca,cicese,Estudio,Autobús,0,10 minutos,09:30:00,09:40:00,3 veces por semana,Es la única opción,6 pesos ,2,2,"Transporte privado (Didi, Uber, Indriver etc. )",27,Masculino,Estudiante,Más de 16 mil,0,"Costo, Seguridad",No,Más camiones para evitar la saturación de usuarios,Solo,150,4
2024-09-26 12:01:19.957,valle_dorado,cicese,Trabajo,Autobús,2,Una hora,07:00:00,08:00:00,Diariamente,Costo,13,1,1,"Transporte particular (Automóvil, Motocicleta, Bicicleta etc.)",42,Masculino,Empleado,14 mil - 16 mil,1,Tiempo,No,La ruta de transporte y el tiempo,Mis hijos,2000,2
2024-09-26 12:01:24.124,calle 9 frente a al dominos pizza,uabc_sauzal,Estudio,Autobús,1,25 minutos ,08:00:00,08:50:00,Diariamente,Es la única opción y por el costo,6 pesos ,2,2,"Transporte privado (Didi, Uber, Indriver etc. )",30,Masculino,Estudiante,12 mil - 14 mil,0,Costo,No,"Mejor trato, más seguridad, esperar menos y que tenga lugares.",Con mi novia,350,3
2024-09-26 12:03:19.901,sauzal,playitas,Estudio,Autobús,0,15,08:30:00,08:50:00,Diariamente,Es la única opción,6$,2,2,"Transporte privado (Didi, Uber, Indriver etc. )",26,Masculino,Estudiante,14 mil - 16 mil,0,"Tiempo, Costo, Seguridad, Comodidad",No ninguno ,Transporte mejor equipado y más espacio ,Solo ,200$,4
2024-09-26 12:03:35.836,burguerking de la reforma,cicese,Estudio,Autobús,0,40 - 45 minutos,07:00:00,07:45:00,Diariamente,Costo,13 pesos por viaje,2,2,"Transporte particular (Automóvil, Motocicleta, Bicicleta etc.)",31 años,Masculino,Estudiante,12 mil - 14 mil,1,"Costo, Seguridad, Comodidad",no,Mayor frecuencia de paso de autobuses y mejor condiciones de las unidades (mecánicas y de limpieza),solo,500 pesos,2
2024-09-26 12:03:50.251,calle ruiz y ambar ,cicese,Estudio,Autobús,1,40 minutos ,08:30:00,09:10:00,Diariamente,Es la única opción,12 pesos ,1,1,"Transporte privado (Didi, Uber, Indriver etc. )",27 años,Masculino,Estudiante,12 mil - 14 mil,0,"Tiempo, Comodidad",Llegar más temprano ,"Más unidades, mejores condiciones y más amabilidad ",Solo,240,4
2024-09-26 12:04:25.424,plaza aaa en av reforma,sauzal,Trabajo,Autobús,0,40 min,08:00:00,08:40:00,Diariamente,Costo,13 pesos,1,1,"Transporte particular (Automóvil, Motocicleta, Bicicleta etc.)",36,Masculino,Empleado,Más de 16 mil,0,"Tiempo, Comodidad",Caminar o usar Uber,"Unidades más cómodas, limpias, mejor atención del operador y más unidades en hora pico",solo,2000,4
2024-09-26 12:05:07.368,moderna,cicese,Estudio,Autobús,1,20-30 min,10:00:00,20:00:00,Diariamente,Es la única opción,$6,1,1,"Transporte privado (Didi, Uber, Indriver etc. )",32,Femenino,Estudiante,menos de 8 mil,0,Tiempo,"No, no tengo opción","Mejoría en el servicio de limpieza, más organización con los horarios, más unidades disponibles y en buen estado ya que los autobuses (vigía) están en muy malas condiciones asientos sucios, rotos, el piso del micro roto, mal olor en la unidad, etc",solo,solo,2
2024-09-26 12:06:11.133,buenaventura ,cicese,Estudio,Autobús,1,40,07:00:00,07:50:00,Diariamente,Es la única opción,13,1,1,"Transporte privado (Didi, Uber, Indriver etc. )",25,Femenino,Estudiante,menos de 8 mil,0,"Tiempo, Costo, Seguridad, Comodidad",No,Actualización del modelo de los autobuses y que los choferes no vayan hablando por teléfono todo el tiempo. ,Solo,$780,2
2024-09-26 12:08:45.906,centro,uabc_sauzal,Estudio,Autobús,0,30 minutos,07:30:00,08:00:00,Diariamente,Es la única opción,13,1,1,"Transporte particular (Automóvil, Motocicleta, Bicicleta etc.)",28,Masculino,Estudiante,12 mil - 14 mil,0,"Tiempo, Comodidad",No,"Mas espacio, a veces tardamos unanhora para poder subir. ",Con mi esposa normalmente,520,4
2024-09-26 12:08:58.173,fraccionamiento bahia ,cicese,Estudio,Autobús,1,40 min o más ,07:00:00,07:40:00,Diariamente,Es la única opción,13mxn,1,1,"Transporte privado (Didi, Uber, Indriver etc. )",26,Masculino,Estudiante,12 mil - 14 mil,0,"Tiempo, Costo",No,"
Unidades modernas/limpias",Solo,300-500 mxn approx,2
2024-09-26 12:10:27.379,moderna,cicese,Estudio,Autobús,0,15 minutos,09:00:00,09:20:00,Diariamente,Es la única opción,6 pesos,1,1,"Transporte particular (Automóvil, Motocicleta, Bicicleta etc.)",24,Masculino,Estudiante,12 mil - 14 mil,0,Tiempo,No,Mejores unidades y mejor organización ,Solo,300 pesos,2
2024-09-26 12:10:47.989,"av. reforma 28, bahia, 22880 ensenada, b.c.",playitas,Estudio,Autobús,0,40 minutos,09:30:00,10:10:00,2 veces por semana,Costo,6,2,2,"Transporte privado (Didi, Uber, Indriver etc. )",28,Femenino,Estudiante,Más de 16 mil,0,"Tiempo, Costo, Seguridad, Comodidad","Algunas veces utilizo transporte privado junto con otros dos compañeros por el tiempo, comodidad y porque se vuelve más accesible económicamente entre 3 personas.
Compré una bicicleta con la intención de que sea mi medio de transporte principal pero no me he animado a realizar este viaje porque no se me hace una ruta segura para ciclistas.","Autobuses en mejor estado, mayor capacidad o mayor afluencia en el trasporte en horarios pico. 
También me gustaría que hubiera ciclovía para llegar a CICESE por la Av. José de Jesús Clark Flores o por la Carretera Transpeninsular/Blvd. Costero.",Sola normalmente.,348,3
2024-09-26 12:11:19.673,moderna,cicese,Estudio,Autobús,0,desde que lo espero hasta llegar va de 10 a 25 min,07:40:00,16:00:00,Diariamente,Es la única opción,6 pesos por viaje en días hábiles,3,2,"mi opción es el transporte público, aunque en ocasiones uso Didi",33,Femenino,Estudiante,Más de 16 mil,0,"no tengo opción, ya que no cuento con un medio particular","mayormente uso el autobús, pero ocasionalmente uso Didi","Incrementar el servicio en horas concurridas, ya que muchas veces no podemos abordar por que van llenos. ",Sola,al rededor de 500 pesos,3
2024-09-26 12:11:31.388,moderna,cicese,Estudio,Autobús,1,30 minutos a 1 hora,09:40:00,10:30:00,Diariamente,Es la única opción,6 pesos,2,1,"Transporte particular (Automóvil, Motocicleta, Bicicleta etc.)",31 años,Masculino,Estudiante,Más de 16 mil,0,"Tiempo, Costo, Seguridad",No he realizado cambios,Unidades con mayor espacio y mayor número de unidades en los horarios picos ya que cuando quiero usar el transpórte son tiempos de espera muy largos en 1 hora a 2 horas,Solo,300,3
2024-09-26 12:13:15.767,buger king de reforma,cicese,Estudio,Autobús,0,35 minutos,08:00:00,08:45:00,Diariamente,Es la única opción,6 pesos ,1,1,"DIdi, Uber, pero son costosos , todos los dias no lo puedo pedir",35,Femenino,Estudiante,12 mil - 14 mil,0,"Costo, Seguridad, Comodidad",No,"Seguridad, limpieza, comodidad en el transporte, estan bastantes deteriorados.",Sola,350 pesos,2
2024-09-26 12:13:45.943,autozone 10 20,uabc_sauzal,Estudio,Autobús,1,30 minutos (en su mayoría solo esperando),07:30:00,07:45:00,2 veces por semana,Costo,6 pesos,2,3,"Transporte privado (Didi, Uber, Indriver etc. )",24,Masculino,Estudiante,14 mil - 16 mil,0,"Tiempo, Costo",No,"Más limpieza, más disponibilidad de asientos, una tarifa que se respete (algunos choferes cobran un peso extra)",Solo,96 pesos,3
2024-09-26 12:17:38.452,sauzal,cicese,Estudio,Autobús,0,20,09:40:00,10:05:00,Diariamente,Rapidez,7,2,2,"Transporte particular (Automóvil, Motocicleta, Bicicleta etc.)",37,Femenino,Estudiante,menos de 8 mil,1,Seguridad,"Si, he optado por la bicicleta",Que haya vías para ciclistas,Sola,600,3
2024-09-26 12:19:17.550,macroplaza,cicese,Estudio,Autobús,0,De 30 minutos a 1 hora,08:30:00,09:30:00,2 veces por semana,Es la única opción,6 pesos,1,1,"Transporte privado (Didi, Uber, Indriver etc. )",24,Masculino,Estudiante,14 mil - 16 mil,2,"Tiempo, Costo, Seguridad, Comodidad",Ninguno,"Nuevas unidades, respeto de la cantidad de pasajeros",Solo,100,2
2024-09-26 12:20:10.847,calle 9 y reforma,cicese,Estudio,Autobús,0,40 min,08:00:00,09:00:00,Diariamente,Es la única opción,6,2,3,"Transporte privado (Didi, Uber, Indriver etc. )",26,Masculino,Estudiante,12 mil - 14 mil,0,Tiempo,No,Una aplicación que muestre los recorridos y mayor frecuencia de viajes.,Amigos,350,4
2024-09-26 12:21:18.936,centro,cicese,Trabajo,Autobús,0,20 minutos,08:30:00,08:55:00,Diariamente,Es la única opción,Trece pesos ,1,1,"Transporte particular (Automóvil, Motocicleta, Bicicleta etc.)",39,Masculino,Empleado,Más de 16 mil,2,"Tiempo, Costo, Seguridad, Comodidad",Salir con mayor anticipación por el tiempo de traslado,"Unidades de transporte nuevas 
Mas opciones de líneas de transporte (No solo Vigía ni Brisa)
Mayor eficiencia en las rutas 
Educación en materia de transporte tanto para operadores como para usuarios
",Solo,300 pesos ,2
2024-09-26 12:22:17.725,calle 9na y reforma,cicese,Estudio,Autobús,0,40 min,07:00:00,08:20:00,Diariamente,Es la única opción,6,1,1,"Transporte privado (Didi, Uber, Indriver etc. )",29,Femenino,Estudiante,12 mil - 14 mil,0,Costo,No ninguna,Una aplicación que diga las rutas y que sea más cómodo ,Solo,350,3
2024-09-26 12:22:24.889,centro,cicese,Trabajo,Autobús,0,20m,09:00:00,09:20:00,Diariamente,Es la única opción,13 pesos,1,1,"Transporte particular (Automóvil, Motocicleta, Bicicleta etc.)",31,Masculino,Empleado,menos de 8 mil,0,"Tiempo, Costo, Seguridad, Comodidad",,"Mejores rutas, más y mejores unidades, paradas de autobús, horarios del autobús, estatus del transporte en tiempo real.",solo,130 pesos,3
2024-09-26 12:23:13.748,soriana transpeninsular,cicese,Estudio,Autobús,0,Entre 30min y 1h dependiendo de la espera,08:00:00,09:00:00,Diariamente,Es la única opción,13,2,1,"Transporte particular (Automóvil, Motocicleta, Bicicleta etc.)",30,Femenino,Estudiante,10 mil - 12 mil,0,"Tiempo, Comodidad",No,Mayor frecuencia de vehículos ,Sola,550,4
2024-09-26 12:28:20.329,valle_de_chapultepec,uabc_sauzal,Estudio,Autobús,1,00:45,06:10:00,06:55:00,Diariamente,Es la única opción,24×5,2,1,"Transporte particular (Automóvil, Motocicleta, Bicicleta etc.)",24,Masculino,Estudiante,menos de 8 mil,2,"Tiempo, Costo",Caminar más para tomar solo un transporte ,Más camiones y más espacio ,Solo,(24×5) ×4,2
2024-09-26 12:28:39.921,av. reforma esquina con av. hesiquio,cicese,Estudio,Autobús,1,50 min,08:00:00,08:50:00,Diariamente,Costo,13,3,3,"Transporte privado (Didi, Uber, Indriver etc. )",27,Femenino,Estudiante,12 mil - 14 mil,0,"Tiempo, Comodidad",No,Que haya más camiones a la hora de la salida (2:00 PM-4:00 PM) ya que estos van muy llenos y toca esperar hasta 1 hora antes de que pase un camión que no vaya lleno,Solo,650 pesos,4
2024-09-26 12:29:37.892,buena_vista_(zorrillo),cicese,Trabajo,Autobús,0,1 hr 40 min,06:00:00,07:45:00,Diariamente,Es la única opción,$16,1,2,"Transporte particular (Automóvil, Motocicleta, Bicicleta etc.)",38,Femenino,Empleado,Más de 16 mil,1,Seguridad,"Sí, Utilizo sóla el transporte público para llegar a mi trabajo y por la tarde regreso en vehículo particular con mis hijos","Que sigan las reglas de tránsito (eviten carrerearse entre líneas), que disminuyan la cantidad de personas que subimos aumentando ya sea el número de unidades o la frecuencia con la que salen.",sóla,320,1
2024-09-26 12:30:28.412,uabc_sauzal,centro,Estudio,Autobús,0,30-60 minutos ,15:00:00,16:00:00,Diariamente,Es la única opción,6 pesos,1,1,"Transporte privado (Didi, Uber, Indriver etc. )",24,Masculino,Estudiante,10 mil - 12 mil,0,"Tiempo, Costo, Seguridad",Busco raites,Capacidad y calidad de las unidades ,Solo,1000 entre Didis y Micros,3
2024-09-26 12:37:30.291,sauzal,cicese,Trabajo,Automóvil,0,10-15 min,09:00:00,09:15:00,Diariamente,Es el mejor balance entre Rapidez y Comodidad,$71.00 pesos,5,1,Transporte público,35,Masculino,Estudiante,Más de 16 mil,1,"Tiempo, Seguridad, Comodidad","Sí, dejé de utilizar mi bicicleta por falta seguridad y dejé de utilizar el transporte público por falta de comodidad y consumo excesivo de tiempo.","Las ciclovías no son una opción, son la respuesta para mejorar el sistema de transporte deficiente. Así como la modernización de las unidades es sumamente urgente: nuevas, funcionales, más grandes, limpias y suficientes. Lo ideal es unificar el transporte público.  ",Solo.,"$ 2,000.00 (dos mil pesos).",1
2024-09-26 12:42:36.099,santo tomas (burguer king),cicese,Estudio,Autobús,0,40 min,08:15:00,08:55:00,Diariamente,Es la única opción,$6,3,3,Ninguno ya que el costo por viaje aumetaría ,33,Femenino,Estudiante,12 mil - 14 mil,0,Costo,No,"Renovación de las unidades, frecuencia de paso",Sola,500,3
2024-09-26 12:45:16.530,encinos,uabc_sauzal,Estudio,Autobús,2,45 min a 60 min,07:30:00,08:30:00,Diariamente,Es la única opción,$13,2,2,"Transporte particular (Automóvil, Motocicleta, Bicicleta etc.)",30,Masculino,Estudiante,14 mil - 16 mil,0,"Tiempo, Seguridad, Comodidad",No,"Mejore unidades de transporte, mejora en el servicio del chofer y que no llenen los microbus hasta el tope",solo,1040,1
2024-09-26 12:45:26.320,"condominios las rosas, entre bronce y reforma, 22830",playitas,Estudio,Autobús,3 o más,50 Min - 1 hora ,08:20:00,09:15:00,Diariamente,Es la única opción,6 pesos por trata ,1,1,"A veces uso Didi o Uber, sin embargo es muy caro para poder usarlo diariamente ",34,Femenino,Estudiante,menos de 8 mil,0,Costo,No,Mas espacios y asientos o que un mayor número de camiones ,Sola,500,3
2024-09-26 12:49:07.332,obrera,cicese,Estudio,Autobús,0,15-20 min,08:00:00,09:00:00,Diariamente,Es la única opción,7 pesos,3,2,"Transporte particular (Automóvil, Motocicleta, Bicicleta etc.)",27,Femenino,Estudiante,12 mil - 14 mil,1,Costo,No,Horarios extendidos,Sola,400-500 pesos ,3
2024-09-26 12:52:13.491,valle_dorado,valle_dorado,Estudio,Autobús,1,50 min,07:30:00,08:30:00,Diariamente,Costo,26,1,1,"Transporte privado (Didi, Uber, Indriver etc. )",29,Masculino,Estudiante,12 mil - 14 mil,0,Tiempo,No,"Cantidad de unidades, estado de unidades, tiempo de viaje y trato a usuarios ",Solo,Calculen,3
2024-09-26 12:56:09.253,valle_dorado,cicese,Estudio,Autobús,1,30-50 minutos,08:00:00,08:55:00,Diariamente,Es la única opción,6 pesos estudiante 13 pesos dia normal ,2,2,"Transporte particular (Automóvil, Motocicleta, Bicicleta etc.)",29,Masculino,Estudiante,12 mil - 14 mil,0,"Tiempo, Costo, Seguridad, Comodidad",No he realizado cambios ,"Mejor Organización, mejorar estado del vehículo, y que no lo llenen, al vehículo permite máximo 25 personas por ejemplo y si pueden meten 35, y no se sabe cuando pasen",Solo,480 pesos sin considerar Uber,2
2024-09-26 12:58:14.177,av 20 de noviembre #960,cicese,Estudio,Autobús,0,10,09:00:00,09:10:00,Diariamente,Costo,6 pesos,1,1,"Transporte privado (Didi, Uber, Indriver etc. )",29,Femenino,Estudiante,14 mil - 16 mil,0,Costo,Cuando el transporte público está muy saturado y ya no te suben no queda más remedio que tomar Uber o didi,"Transportes más grandes, de mayor capacidad ",Sola,500,4
2024-09-26 13:05:10.311,base de vigia.,cicese,Estudio,Autobús,0,30 min,08:30:00,09:30:00,Diariamente,Es la única opción,13 pesos,2,3,"Transporte privado (Didi, Uber, Indriver etc. )",28,Femenino,Estudiante,10 mil - 12 mil,0,Costo,No,Más unidades ,Solo,550,3
2024-09-26 13:06:07.133,ambar y reforma,cicese,Estudio,Autobús,2,45min aprox.,08:00:00,09:00:00,Diariamente,Costo,26,1,2,"Transporte privado (Didi, Uber, Indriver etc. )",33,Femenino,Estudiante,Más de 16 mil,0,Costo,No,"Más y mejores unidades, más rutas",Sola,2500,1
2024-09-26 13:11:27.602,"isla margarita, nueva ensenada ",cicese,Estudio,Autobús,0,45 min,08:00:00,08:50:00,Diariamente,Es la única opción,7,1,1,"Transporte particular (Automóvil, Motocicleta, Bicicleta etc.)",35,Masculino,Estudiante,8 mil - 10 mil,0,Tiempo,"Pues salir más temprano, pero es mucho tiempo d espera en el transporte ",Más unidades y más recientes ,Con mi pareja ,210,1
2024-09-26 13:18:46.411,obrera,playitas,Estudio,Autobús,1,35 minutos,09:00:00,09:35:00,Diariamente,Es la única opción,$6.00,1,2,"Transporte privado (Didi, Uber, Indriver etc. )",25,Femenino,Estudiante,8 mil - 10 mil,0,"Tiempo, Costo, Seguridad, Comodidad",No,"*-Mejora de las unidades, en cuanto a comodidad de los asientos y de las unidades en particular, para que se tengan mas asientos que gente parada en todo el trayecto. 
*-Que tengan el espacio suficiente para ser utilizados por la poblacion en general, existan más unidades que realicen las rutas, para asi evitar aglomeraciones en las paradas y los tiempos de espera de cada unidad sean menores.
*- Las unidades tengan el mantenimiento correcto, para que esten en las mejores condiciones mecanicas.
*-Limpieza en las unidades, algunas hasta tienen telarañas jeje",solo,200,2
2024-09-26 13:19:27.596,valle_dorado,cicese,Estudio,Autobús,1,70 minutos ,08:00:00,09:15:00,Diariamente,Costo,6,1,1,"Transporte privado (Didi, Uber, Indriver etc. )",29,Femenino,Estudiante,12 mil - 14 mil,0,Costo,"Uber, porque es más rápido y comodo pero es caro","Más transporte en hora pico, amabilidad a la hora de abordar y cobrar, vehículos en buen estado",Solo,150,1
